,Value,AssetNum,Cash,bought,sold
2023-11-07 09:45:00+00:00,1004423.1460590148,51.72852478585609,0.07499999999999996,0,0
2023-11-08 03:45:00+00:00,1004940.4350568735,51.72852864642287,0.0037500000000000033,0,0
2023-11-08 04:45:00+00:00,1003957.5930125915,51.72852864642287,0.0037500000000000033,0,0
2023-11-08 05:45:00+00:00,1005581.8892060455,51.72852883932808,0.00018750000000000017,0,0
2023-11-08 06:45:00+00:00,1006019.0559034826,51.72852884896915,9.374999999999997e-06,0,0
2023-11-08 07:45:00+00:00,1005675.0409801804,51.72852884896915,9.374999999999997e-06,0,0
2023-11-08 08:45:00+00:00,1006083.7165645439,51.72852884896915,9.374999999999997e-06,0,0
2023-11-08 09:45:00+00:00,1005418.9241430083,51.72852884896915,9.374999999999997e-06,0,0
2023-11-09 03:45:00+00:00,1005998.3442854865,51.72852884896915,9.374999999999997e-06,0,0
2023-11-09 04:45:00+00:00,1005173.2136309757,51.72852884896915,9.374999999999997e-06,0,0
2023-11-09 05:45:00+00:00,1005879.3282562207,51.72852884896915,9.374999999999997e-06,0,0
2023-11-09 06:45:00+00:00,1005173.2136309757,51.72852884896915,9.374999999999997e-06,0,0
2023-11-09 07:45:00+00:00,1004650.7756960577,51.72852884896915,9.374999999999997e-06,0,0
2023-11-09 08:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,1
2023-11-09 09:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 03:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 04:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 05:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 06:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 07:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 08:45:00+00:00,1003146.512623862,0.0,1003146.512623862,0,0
2023-11-10 09:45:00+00:00,1003176.512623862,51.59303276583728,30.0,1,0
