,Value,AssetNum,Cash,bought,sold
2023-02-23 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-23 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-23 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-23 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-23 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-24 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 03:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 04:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 05:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 06:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 07:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 08:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
2023-02-27 09:45:00+00:00,1168329.9357661237,0.0,1168329.9357661237,0,0
